filename,subject,format,prompt
"punto-azul_chicharron-de-pescado-con-calamar.png","Chicharrón de pescado con calamar (Chicharrones y Jaleas): Pescado y calamar crocantes, acompañados de yuquitas fritas. Ingredientes: Pescado, Calamar, Yuca.","1:1","SUJETO: Chicharrón de pescado con calamar (Chicharrones y Jaleas): Pescado y calamar crocantes, acompañados de yuquitas fritas. Ingredientes: Pescado, Calamar, Yuca. ESTILO: Fotografía gastronómica profesional y muy apetitosa de un plato de cevichería peruana. Un solo plato servido en vajilla elegante, centrado, tomado en ángulo de 45 grados, luz natural suave, fondo neutro de madera clara o cerámica texturizada, colores vibrantes y frescos, alta definición, enfoque nítido con fondo desenfocado. Sin texto, sin personas, sin manos, sin logotipos ni marcas de agua. Imagen cuadrada 1024x1024."
"punto-azul_chicharron-de-pescado-con-langostinos.png","Chicharrón de pescado con langostinos (Chicharrones y Jaleas): Pescado y langostinos crocantes, acompañados de yuquitas fritas. Ingredientes: Pescado, Langostinos, Yuca.","1:1","SUJETO: Chicharrón de pescado con langostinos (Chicharrones y Jaleas): Pescado y langostinos crocantes, acompañados de yuquitas fritas. Ingredientes: Pescado, Langostinos, Yuca. ESTILO: Fotografía gastronómica profesional y muy apetitosa de un plato de cevichería peruana. Un solo plato servido en vajilla elegante, centrado, tomado en ángulo de 45 grados, luz natural suave, fondo neutro de madera clara o cerámica texturizada, colores vibrantes y frescos, alta definición, enfoque nítido con fondo desenfocado. Sin texto, sin personas, sin manos, sin logotipos ni marcas de agua. Imagen cuadrada 1024x1024."
"punto-azul_causa-acevichada.png","Causa acevichada (Causas): Masa de causa rellena de láminas de palta, salsa acevichada y montada con ceviche de pescado con chicharrón de calamar. Ingredientes: Papa amarilla, Palta, Ceviche, Calamar.","1:1","SUJETO: Causa acevichada (Causas): Masa de causa rellena de láminas de palta, salsa acevichada y montada con ceviche de pescado con chicharrón de calamar. Ingredientes: Papa amarilla, Palta, Ceviche, Calamar. ESTILO: Fotografía gastronómica profesional y muy apetitosa de un plato de cevichería peruana. Un solo plato servido en vajilla elegante, centrado, tomado en ángulo de 45 grados, luz natural suave, fondo neutro de madera clara o cerámica texturizada, colores vibrantes y frescos, alta definición, enfoque nítido con fondo desenfocado. Sin texto, sin personas, sin manos, sin logotipos ni marcas de agua. Imagen cuadrada 1024x1024."
"punto-azul_causa-de-langostinos.png","Causa de langostinos (Causas): Fina masa de papa amarilla sazonada con crema de ají amarillo y limón. Ingredientes: Papa amarilla, Langostinos, Ají amarillo.","1:1","SUJETO: Causa de langostinos (Causas): Fina masa de papa amarilla sazonada con crema de ají amarillo y limón. Ingredientes: Papa amarilla, Langostinos, Ají amarillo. ESTILO: Fotografía gastronómica profesional y muy apetitosa de un plato de cevichería peruana. Un solo plato servido en vajilla elegante, centrado, tomado en ángulo de 45 grados, luz natural suave, fondo neutro de madera clara o cerámica texturizada, colores vibrantes y frescos, alta definición, enfoque nítido con fondo desenfocado. Sin texto, sin personas, sin manos, sin logotipos ni marcas de agua. Imagen cuadrada 1024x1024."
"punto-azul_causa-de-pescado.png","Causa de pescado (Causas): Fina masa de papa amarilla sazonada con crema de ají amarillo y limón. Ingredientes: Papa amarilla, Pescado, Ají amarillo.","1:1","SUJETO: Causa de pescado (Causas): Fina masa de papa amarilla sazonada con crema de ají amarillo y limón. Ingredientes: Papa amarilla, Pescado, Ají amarillo. ESTILO: Fotografía gastronómica profesional y muy apetitosa de un plato de cevichería peruana. Un solo plato servido en vajilla elegante, centrado, tomado en ángulo de 45 grados, luz natural suave, fondo neutro de madera clara o cerámica texturizada, colores vibrantes y frescos, alta definición, enfoque nítido con fondo desenfocado. Sin texto, sin personas, sin manos, sin logotipos ni marcas de agua. Imagen cuadrada 1024x1024."
"punto-azul_causa-de-pulpa-de-cangrejo.png","Causa de pulpa de cangrejo (Causas): Con el punto perfecto de mayonesa de la casa. Ingredientes: Papa amarilla, Cangrejo, Mayonesa.","1:1","SUJETO: Causa de pulpa de cangrejo (Causas): Con el punto perfecto de mayonesa de la casa. Ingredientes: Papa amarilla, Cangrejo, Mayonesa. ESTILO: Fotografía gastronómica profesional y muy apetitosa de un plato de cevichería peruana. Un solo plato servido en vajilla elegante, centrado, tomado en ángulo de 45 grados, luz natural suave, fondo neutro de madera clara o cerámica texturizada, colores vibrantes y frescos, alta definición, enfoque nítido con fondo desenfocado. Sin texto, sin personas, sin manos, sin logotipos ni marcas de agua. Imagen cuadrada 1024x1024."
"punto-azul_causa-de-pulpo-al-olivo.png","Causa de pulpo al olivo (Causas): Bañada en salsa de olivo y mayonesa. Ingredientes: Papa amarilla, Pulpo, Olivo.","1:1","SUJETO: Causa de pulpo al olivo (Causas): Bañada en salsa de olivo y mayonesa. Ingredientes: Papa amarilla, Pulpo, Olivo. ESTILO: Fotografía gastronómica profesional y muy apetitosa de un plato de cevichería peruana. Un solo plato servido en vajilla elegante, centrado, tomado en ángulo de 45 grados, luz natural suave, fondo neutro de madera clara o cerámica texturizada, colores vibrantes y frescos, alta definición, enfoque nítido con fondo desenfocado. Sin texto, sin personas, sin manos, sin logotipos ni marcas de agua. Imagen cuadrada 1024x1024."
"punto-azul_pescado-punto-azul.png","Pescado Punto Azul (Pescados): Relleno con jamón y queso. Elige 2 guarniciones: arroz, puré o ensalada. Ingredientes: Pescado, Jamón, Queso.","1:1","SUJETO: Pescado Punto Azul (Pescados): Relleno con jamón y queso. Elige 2 guarniciones: arroz, puré o ensalada. Ingredientes: Pescado, Jamón, Queso. ESTILO: Fotografía gastronómica profesional y muy apetitosa de un plato de cevichería peruana. Un solo plato servido en vajilla elegante, centrado, tomado en ángulo de 45 grados, luz natural suave, fondo neutro de madera clara o cerámica texturizada, colores vibrantes y frescos, alta definición, enfoque nítido con fondo desenfocado. Sin texto, sin personas, sin manos, sin logotipos ni marcas de agua. Imagen cuadrada 1024x1024."
"punto-azul_pescado-a-la-plancha.png","Pescado a la plancha (Pescados): Filete a la plancha. Elige 2 guarniciones: arroz, puré o ensalada. Ingredientes: Pescado, A la plancha.","1:1","SUJETO: Pescado a la plancha (Pescados): Filete a la plancha. Elige 2 guarniciones: arroz, puré o ensalada. Ingredientes: Pescado, A la plancha. ESTILO: Fotografía gastronómica profesional y muy apetitosa de un plato de cevichería peruana. Un solo plato servido en vajilla elegante, centrado, tomado en ángulo de 45 grados, luz natural suave, fondo neutro de madera clara o cerámica texturizada, colores vibrantes y frescos, alta definición, enfoque nítido con fondo desenfocado. Sin texto, sin personas, sin manos, sin logotipos ni marcas de agua. Imagen cuadrada 1024x1024."
"punto-azul_pescado-apanado.png","Pescado apanado (Pescados): Filete apanado. Elige 2 guarniciones: arroz, puré o ensalada. Ingredientes: Pescado, Apanado.","1:1","SUJETO: Pescado apanado (Pescados): Filete apanado. Elige 2 guarniciones: arroz, puré o ensalada. Ingredientes: Pescado, Apanado. ESTILO: Fotografía gastronómica profesional y muy apetitosa de un plato de cevichería peruana. Un solo plato servido en vajilla elegante, centrado, tomado en ángulo de 45 grados, luz natural suave, fondo neutro de madera clara o cerámica texturizada, colores vibrantes y frescos, alta definición, enfoque nítido con fondo desenfocado. Sin texto, sin personas, sin manos, sin logotipos ni marcas de agua. Imagen cuadrada 1024x1024."
"punto-azul_fettuccini-a-la-huancaina.png","Fettuccini a la huancaína (Pastas): Fettuccini en exquisita salsa huancaína, a base de ajíes y quesos andinos, con crocantes langostinos al panko. Ingredientes: Fettuccini, Ají amarillo, Langostinos.","1:1","SUJETO: Fettuccini a la huancaína (Pastas): Fettuccini en exquisita salsa huancaína, a base de ajíes y quesos andinos, con crocantes langostinos al panko. Ingredientes: Fettuccini, Ají amarillo, Langostinos. ESTILO: Fotografía gastronómica profesional y muy apetitosa de un plato de cevichería peruana. Un solo plato servido en vajilla elegante, centrado, tomado en ángulo de 45 grados, luz natural suave, fondo neutro de madera clara o cerámica texturizada, colores vibrantes y frescos, alta definición, enfoque nítido con fondo desenfocado. Sin texto, sin personas, sin manos, sin logotipos ni marcas de agua. Imagen cuadrada 1024x1024."
"punto-azul_fettuccini-a-la-huancaina-con-lomo-saltado.png","Fettuccini a la huancaína con lomo saltado (Pastas): Jugosos dados de lomo al wok coronan nuestra exquisita pasta huancaína. Ingredientes: Fettuccini, Huancaína, Lomo.","1:1","SUJETO: Fettuccini a la huancaína con lomo saltado (Pastas): Jugosos dados de lomo al wok coronan nuestra exquisita pasta huancaína. Ingredientes: Fettuccini, Huancaína, Lomo. ESTILO: Fotografía gastronómica profesional y muy apetitosa de un plato de cevichería peruana. Un solo plato servido en vajilla elegante, centrado, tomado en ángulo de 45 grados, luz natural suave, fondo neutro de madera clara o cerámica texturizada, colores vibrantes y frescos, alta definición, enfoque nítido con fondo desenfocado. Sin texto, sin personas, sin manos, sin logotipos ni marcas de agua. Imagen cuadrada 1024x1024."
"punto-azul_spaghetti-a-lo-alfredo.png","Spaghetti a lo Alfredo (Pastas): Spaghetti en cremosa salsa de la casa, trocitos de jamón y toques de parmesano. Ingredientes: Spaghetti, Jamón, Parmesano.","1:1","SUJETO: Spaghetti a lo Alfredo (Pastas): Spaghetti en cremosa salsa de la casa, trocitos de jamón y toques de parmesano. Ingredientes: Spaghetti, Jamón, Parmesano. ESTILO: Fotografía gastronómica profesional y muy apetitosa de un plato de cevichería peruana. Un solo plato servido en vajilla elegante, centrado, tomado en ángulo de 45 grados, luz natural suave, fondo neutro de madera clara o cerámica texturizada, colores vibrantes y frescos, alta definición, enfoque nítido con fondo desenfocado. Sin texto, sin personas, sin manos, sin logotipos ni marcas de agua. Imagen cuadrada 1024x1024."
"punto-azul_spaghetti-al-pesto-genoves.png","Spaghetti al pesto genovés (Pastas): Tradicional salsa de albahaca, queso parmesano, aceite de oliva y nueces, servido con langostinos. Ingredientes: Spaghetti, Albahaca, Parmesano, Langostinos.","1:1","SUJETO: Spaghetti al pesto genovés (Pastas): Tradicional salsa de albahaca, queso parmesano, aceite de oliva y nueces, servido con langostinos. Ingredientes: Spaghetti, Albahaca, Parmesano, Langostinos. ESTILO: Fotografía gastronómica profesional y muy apetitosa de un plato de cevichería peruana. Un solo plato servido en vajilla elegante, centrado, tomado en ángulo de 45 grados, luz natural suave, fondo neutro de madera clara o cerámica texturizada, colores vibrantes y frescos, alta definición, enfoque nítido con fondo desenfocado. Sin texto, sin personas, sin manos, sin logotipos ni marcas de agua. Imagen cuadrada 1024x1024."
"punto-azul_aeropuerto-montado.png","Aeropuerto montado (Arroces y Tacu Tacus): Arroz frito al wok con frejol y tallarín chino, montado con tortilla jugosa, chicharrón de pescado, sarza criolla y palta. Ingredientes: Arroz frito, Frejol, Tallarín, Tortilla.","1:1","SUJETO: Aeropuerto montado (Arroces y Tacu Tacus): Arroz frito al wok con frejol y tallarín chino, montado con tortilla jugosa, chicharrón de pescado, sarza criolla y palta. Ingredientes: Arroz frito, Frejol, Tallarín, Tortilla. ESTILO: Fotografía gastronómica profesional y muy apetitosa de un plato de cevichería peruana. Un solo plato servido en vajilla elegante, centrado, tomado en ángulo de 45 grados, luz natural suave, fondo neutro de madera clara o cerámica texturizada, colores vibrantes y frescos, alta definición, enfoque nítido con fondo desenfocado. Sin texto, sin personas, sin manos, sin logotipos ni marcas de agua. Imagen cuadrada 1024x1024."
"punto-azul_arroz-punto-azul.png","Arroz Punto Azul (Arroces y Tacu Tacus): Arroz al culantro con salsa cremosa de calamar, langostino y pulpo. Ingredientes: Arroz, Culantro, Calamar, Langostino.","1:1","SUJETO: Arroz Punto Azul (Arroces y Tacu Tacus): Arroz al culantro con salsa cremosa de calamar, langostino y pulpo. Ingredientes: Arroz, Culantro, Calamar, Langostino. ESTILO: Fotografía gastronómica profesional y muy apetitosa de un plato de cevichería peruana. Un solo plato servido en vajilla elegante, centrado, tomado en ángulo de 45 grados, luz natural suave, fondo neutro de madera clara o cerámica texturizada, colores vibrantes y frescos, alta definición, enfoque nítido con fondo desenfocado. Sin texto, sin personas, sin manos, sin logotipos ni marcas de agua. Imagen cuadrada 1024x1024."
"punto-azul_arroz-con-langostinos.png","Arroz con langostinos (Arroces y Tacu Tacus): Atamalado arroz envuelto con langostinos al dente y el secreto marino del fundador. Ingredientes: Arroz, Langostinos.","1:1","SUJETO: Arroz con langostinos (Arroces y Tacu Tacus): Atamalado arroz envuelto con langostinos al dente y el secreto marino del fundador. Ingredientes: Arroz, Langostinos. ESTILO: Fotografía gastronómica profesional y muy apetitosa de un plato de cevichería peruana. Un solo plato servido en vajilla elegante, centrado, tomado en ángulo de 45 grados, luz natural suave, fondo neutro de madera clara o cerámica texturizada, colores vibrantes y frescos, alta definición, enfoque nítido con fondo desenfocado. Sin texto, sin personas, sin manos, sin logotipos ni marcas de agua. Imagen cuadrada 1024x1024."
"punto-azul_chaufa-de-mariscos.png","Chaufa de mariscos (Arroces y Tacu Tacus): Al wok con el secreto capón, esta vez con mariscos. Ingredientes: Arroz chaufa, Mariscos, Capón.","1:1","SUJETO: Chaufa de mariscos (Arroces y Tacu Tacus): Al wok con el secreto capón, esta vez con mariscos. Ingredientes: Arroz chaufa, Mariscos, Capón. ESTILO: Fotografía gastronómica profesional y muy apetitosa de un plato de cevichería peruana. Un solo plato servido en vajilla elegante, centrado, tomado en ángulo de 45 grados, luz natural suave, fondo neutro de madera clara o cerámica texturizada, colores vibrantes y frescos, alta definición, enfoque nítido con fondo desenfocado. Sin texto, sin personas, sin manos, sin logotipos ni marcas de agua. Imagen cuadrada 1024x1024."
"punto-azul_chaufa-de-pescado.png","Chaufa de pescado (Arroces y Tacu Tacus): Al wok con el secreto capón. Ingredientes: Arroz chaufa, Pescado, Capón.","1:1","SUJETO: Chaufa de pescado (Arroces y Tacu Tacus): Al wok con el secreto capón. Ingredientes: Arroz chaufa, Pescado, Capón. ESTILO: Fotografía gastronómica profesional y muy apetitosa de un plato de cevichería peruana. Un solo plato servido en vajilla elegante, centrado, tomado en ángulo de 45 grados, luz natural suave, fondo neutro de madera clara o cerámica texturizada, colores vibrantes y frescos, alta definición, enfoque nítido con fondo desenfocado. Sin texto, sin personas, sin manos, sin logotipos ni marcas de agua. Imagen cuadrada 1024x1024."
"punto-azul_risotto-a-la-parmesana-con-langostinos.png","Risotto a la parmesana con langostinos (Arroces y Tacu Tacus): Cremoso arborio al ají amarillo con langostinos flambeados al vino blanco. Ingredientes: Arborio, Ají amarillo, Langostinos, Parmesano.","1:1","SUJETO: Risotto a la parmesana con langostinos (Arroces y Tacu Tacus): Cremoso arborio al ají amarillo con langostinos flambeados al vino blanco. Ingredientes: Arborio, Ají amarillo, Langostinos, Parmesano. ESTILO: Fotografía gastronómica profesional y muy apetitosa de un plato de cevichería peruana. Un solo plato servido en vajilla elegante, centrado, tomado en ángulo de 45 grados, luz natural suave, fondo neutro de madera clara o cerámica texturizada, colores vibrantes y frescos, alta definición, enfoque nítido con fondo desenfocado. Sin texto, sin personas, sin manos, sin logotipos ni marcas de agua. Imagen cuadrada 1024x1024."
"punto-azul_risotto-a-la-parmesana-con-pescado.png","Risotto a la parmesana con pescado (Arroces y Tacu Tacus): Cremoso arborio al ají amarillo con crocantes pescaditos al panko. Ingredientes: Arborio, Ají amarillo, Pescado, Parmesano.","1:1","SUJETO: Risotto a la parmesana con pescado (Arroces y Tacu Tacus): Cremoso arborio al ají amarillo con crocantes pescaditos al panko. Ingredientes: Arborio, Ají amarillo, Pescado, Parmesano. ESTILO: Fotografía gastronómica profesional y muy apetitosa de un plato de cevichería peruana. Un solo plato servido en vajilla elegante, centrado, tomado en ángulo de 45 grados, luz natural suave, fondo neutro de madera clara o cerámica texturizada, colores vibrantes y frescos, alta definición, enfoque nítido con fondo desenfocado. Sin texto, sin personas, sin manos, sin logotipos ni marcas de agua. Imagen cuadrada 1024x1024."
"punto-azul_tacu-tacu-con-lomo-saltado.png","Tacu tacu con lomo saltado (Arroces y Tacu Tacus): Jugosos dados de lomo al wok coronan nuestro famoso tacu tacu tradicional. Ingredientes: Frejoles, Arroz, Lomo.","1:1","SUJETO: Tacu tacu con lomo saltado (Arroces y Tacu Tacus): Jugosos dados de lomo al wok coronan nuestro famoso tacu tacu tradicional. Ingredientes: Frejoles, Arroz, Lomo. ESTILO: Fotografía gastronómica profesional y muy apetitosa de un plato de cevichería peruana. Un solo plato servido en vajilla elegante, centrado, tomado en ángulo de 45 grados, luz natural suave, fondo neutro de madera clara o cerámica texturizada, colores vibrantes y frescos, alta definición, enfoque nítido con fondo desenfocado. Sin texto, sin personas, sin manos, sin logotipos ni marcas de agua. Imagen cuadrada 1024x1024."
"punto-azul_tacu-tacu-con-salsa-a-lo-macho.png","Tacu tacu con salsa a lo macho (Arroces y Tacu Tacus): Tradicional mezcla de arroz y frejoles bañados con cremosa salsa de mariscos a lo macho. Ingredientes: Frejoles, Arroz, Mariscos, A lo macho.","1:1","SUJETO: Tacu tacu con salsa a lo macho (Arroces y Tacu Tacus): Tradicional mezcla de arroz y frejoles bañados con cremosa salsa de mariscos a lo macho. Ingredientes: Frejoles, Arroz, Mariscos, A lo macho. ESTILO: Fotografía gastronómica profesional y muy apetitosa de un plato de cevichería peruana. Un solo plato servido en vajilla elegante, centrado, tomado en ángulo de 45 grados, luz natural suave, fondo neutro de madera clara o cerámica texturizada, colores vibrantes y frescos, alta definición, enfoque nítido con fondo desenfocado. Sin texto, sin personas, sin manos, sin logotipos ni marcas de agua. Imagen cuadrada 1024x1024."
"punto-azul_tacu-tacu-especial.png","Tacu tacu especial (Arroces y Tacu Tacus): Cremosa y deliciosa mezcla de arroz y frejoles más pescado apanado. Ingredientes: Frejoles, Arroz, Pescado apanado.","1:1","SUJETO: Tacu tacu especial (Arroces y Tacu Tacus): Cremosa y deliciosa mezcla de arroz y frejoles más pescado apanado. Ingredientes: Frejoles, Arroz, Pescado apanado. ESTILO: Fotografía gastronómica profesional y muy apetitosa de un plato de cevichería peruana. Un solo plato servido en vajilla elegante, centrado, tomado en ángulo de 45 grados, luz natural suave, fondo neutro de madera clara o cerámica texturizada, colores vibrantes y frescos, alta definición, enfoque nítido con fondo desenfocado. Sin texto, sin personas, sin manos, sin logotipos ni marcas de agua. Imagen cuadrada 1024x1024."
"punto-azul_chupe-de-pescado.png","Chupe de pescado (Sopas): Filetes de pescado en caldo especial con zapallo, habas y queso fresco. ¡Una tradición costeña! Ingredientes: Pescado, Zapallo, Habas, Queso fresco.","1:1","SUJETO: Chupe de pescado (Sopas): Filetes de pescado en caldo especial con zapallo, habas y queso fresco. ¡Una tradición costeña! Ingredientes: Pescado, Zapallo, Habas, Queso fresco. ESTILO: Fotografía gastronómica profesional y muy apetitosa de un plato de cevichería peruana. Un solo plato servido en vajilla elegante, centrado, tomado en ángulo de 45 grados, luz natural suave, fondo neutro de madera clara o cerámica texturizada, colores vibrantes y frescos, alta definición, enfoque nítido con fondo desenfocado. Sin texto, sin personas, sin manos, sin logotipos ni marcas de agua. Imagen cuadrada 1024x1024."
"punto-azul_parihuela.png","Parihuela (Sopas): Pescado y mariscos cocidos en caldo concentrado de choros. Ingredientes: Pescado, Mariscos, Choros.","1:1","SUJETO: Parihuela (Sopas): Pescado y mariscos cocidos en caldo concentrado de choros. Ingredientes: Pescado, Mariscos, Choros. ESTILO: Fotografía gastronómica profesional y muy apetitosa de un plato de cevichería peruana. Un solo plato servido en vajilla elegante, centrado, tomado en ángulo de 45 grados, luz natural suave, fondo neutro de madera clara o cerámica texturizada, colores vibrantes y frescos, alta definición, enfoque nítido con fondo desenfocado. Sin texto, sin personas, sin manos, sin logotipos ni marcas de agua. Imagen cuadrada 1024x1024."
"punto-azul_sudado.png","Sudado (Sopas): Pescado cocido en caldo atomatado. Ingredientes: Pescado, Tomate, Cebolla.","1:1","SUJETO: Sudado (Sopas): Pescado cocido en caldo atomatado. Ingredientes: Pescado, Tomate, Cebolla. ESTILO: Fotografía gastronómica profesional y muy apetitosa de un plato de cevichería peruana. Un solo plato servido en vajilla elegante, centrado, tomado en ángulo de 45 grados, luz natural suave, fondo neutro de madera clara o cerámica texturizada, colores vibrantes y frescos, alta definición, enfoque nítido con fondo desenfocado. Sin texto, sin personas, sin manos, sin logotipos ni marcas de agua. Imagen cuadrada 1024x1024."
"punto-azul_arroz-con-champinones.png","Arroz con champiñones (Vegetarianos): Champiñones salteados y jugosos acompañan nuestro tradicional arroz atamalado. Ingredientes: Champiñones, Arroz.","1:1","SUJETO: Arroz con champiñones (Vegetarianos): Champiñones salteados y jugosos acompañan nuestro tradicional arroz atamalado. Ingredientes: Champiñones, Arroz. ESTILO: Fotografía gastronómica profesional y muy apetitosa de un plato de cevichería peruana. Un solo plato servido en vajilla elegante, centrado, tomado en ángulo de 45 grados, luz natural suave, fondo neutro de madera clara o cerámica texturizada, colores vibrantes y frescos, alta definición, enfoque nítido con fondo desenfocado. Sin texto, sin personas, sin manos, sin logotipos ni marcas de agua. Imagen cuadrada 1024x1024."
"punto-azul_chaufa-de-champinones.png","Chaufa de champiñones (Vegetarianos): Champiñones salteados al wok que envuelven nuestra receta Capón. Ingredientes: Champiñones, Arroz, Capón.","1:1","SUJETO: Chaufa de champiñones (Vegetarianos): Champiñones salteados al wok que envuelven nuestra receta Capón. Ingredientes: Champiñones, Arroz, Capón. ESTILO: Fotografía gastronómica profesional y muy apetitosa de un plato de cevichería peruana. Un solo plato servido en vajilla elegante, centrado, tomado en ángulo de 45 grados, luz natural suave, fondo neutro de madera clara o cerámica texturizada, colores vibrantes y frescos, alta definición, enfoque nítido con fondo desenfocado. Sin texto, sin personas, sin manos, sin logotipos ni marcas de agua. Imagen cuadrada 1024x1024."
"punto-azul_milanesa-de-pollo-a-la-napolitana.png","Milanesa de pollo a la napolitana (El Especial): Milanesa napolitana con salsa de tomate, queso y jamón. Acompañada con pasta corta a lo alfredo o pesto. Ingredientes: Pollo, Tomate, Queso, Jamón.","1:1","SUJETO: Milanesa de pollo a la napolitana (El Especial): Milanesa napolitana con salsa de tomate, queso y jamón. Acompañada con pasta corta a lo alfredo o pesto. Ingredientes: Pollo, Tomate, Queso, Jamón. ESTILO: Fotografía gastronómica profesional y muy apetitosa de un plato de cevichería peruana. Un solo plato servido en vajilla elegante, centrado, tomado en ángulo de 45 grados, luz natural suave, fondo neutro de madera clara o cerámica texturizada, colores vibrantes y frescos, alta definición, enfoque nítido con fondo desenfocado. Sin texto, sin personas, sin manos, sin logotipos ni marcas de agua. Imagen cuadrada 1024x1024."
"punto-azul_arroz.png","Arroz (Extras): Porción de arroz. Ingredientes: Arroz.","1:1","SUJETO: Arroz (Extras): Porción de arroz. Ingredientes: Arroz. ESTILO: Fotografía gastronómica profesional y muy apetitosa de un plato de cevichería peruana. Un solo plato servido en vajilla elegante, centrado, tomado en ángulo de 45 grados, luz natural suave, fondo neutro de madera clara o cerámica texturizada, colores vibrantes y frescos, alta definición, enfoque nítido con fondo desenfocado. Sin texto, sin personas, sin manos, sin logotipos ni marcas de agua. Imagen cuadrada 1024x1024."
"punto-azul_choclo.png","Choclo (Extras): Porción de choclo. Ingredientes: Choclo.","1:1","SUJETO: Choclo (Extras): Porción de choclo. Ingredientes: Choclo. ESTILO: Fotografía gastronómica profesional y muy apetitosa de un plato de cevichería peruana. Un solo plato servido en vajilla elegante, centrado, tomado en ángulo de 45 grados, luz natural suave, fondo neutro de madera clara o cerámica texturizada, colores vibrantes y frescos, alta definición, enfoque nítido con fondo desenfocado. Sin texto, sin personas, sin manos, sin logotipos ni marcas de agua. Imagen cuadrada 1024x1024."
"punto-azul_ensalada.png","Ensalada (Extras): Porción de ensalada fresca. Ingredientes: Ensalada.","1:1","SUJETO: Ensalada (Extras): Porción de ensalada fresca. Ingredientes: Ensalada. ESTILO: Fotografía gastronómica profesional y muy apetitosa de un plato de cevichería peruana. Un solo plato servido en vajilla elegante, centrado, tomado en ángulo de 45 grados, luz natural suave, fondo neutro de madera clara o cerámica texturizada, colores vibrantes y frescos, alta definición, enfoque nítido con fondo desenfocado. Sin texto, sin personas, sin manos, sin logotipos ni marcas de agua. Imagen cuadrada 1024x1024."
"punto-azul_pan-al-ajo.png","Pan al ajo (Extras): Porción de pan al ajo de la casa. Ingredientes: Pan, Ajo.","1:1","SUJETO: Pan al ajo (Extras): Porción de pan al ajo de la casa. Ingredientes: Pan, Ajo. ESTILO: Fotografía gastronómica profesional y muy apetitosa de un plato de cevichería peruana. Un solo plato servido en vajilla elegante, centrado, tomado en ángulo de 45 grados, luz natural suave, fondo neutro de madera clara o cerámica texturizada, colores vibrantes y frescos, alta definición, enfoque nítido con fondo desenfocado. Sin texto, sin personas, sin manos, sin logotipos ni marcas de agua. Imagen cuadrada 1024x1024."
"punto-azul_pure.png","Puré (Extras): Porción de puré. Ingredientes: Papa.","1:1","SUJETO: Puré (Extras): Porción de puré. Ingredientes: Papa. ESTILO: Fotografía gastronómica profesional y muy apetitosa de un plato de cevichería peruana. Un solo plato servido en vajilla elegante, centrado, tomado en ángulo de 45 grados, luz natural suave, fondo neutro de madera clara o cerámica texturizada, colores vibrantes y frescos, alta definición, enfoque nítido con fondo desenfocado. Sin texto, sin personas, sin manos, sin logotipos ni marcas de agua. Imagen cuadrada 1024x1024."
"punto-azul_yuca.png","Yuca (Extras): Porción de yuca. Ingredientes: Yuca.","1:1","SUJETO: Yuca (Extras): Porción de yuca. Ingredientes: Yuca. ESTILO: Fotografía gastronómica profesional y muy apetitosa de un plato de cevichería peruana. Un solo plato servido en vajilla elegante, centrado, tomado en ángulo de 45 grados, luz natural suave, fondo neutro de madera clara o cerámica texturizada, colores vibrantes y frescos, alta definición, enfoque nítido con fondo desenfocado. Sin texto, sin personas, sin manos, sin logotipos ni marcas de agua. Imagen cuadrada 1024x1024."
"punto-azul_merengado-de-chirimoya.png","Merengado de chirimoya (Postres): ","1:1","SUJETO: Merengado de chirimoya (Postres):  ESTILO: Fotografía gastronómica profesional y muy apetitosa de un plato de cevichería peruana. Un solo plato servido en vajilla elegante, centrado, tomado en ángulo de 45 grados, luz natural suave, fondo neutro de madera clara o cerámica texturizada, colores vibrantes y frescos, alta definición, enfoque nítido con fondo desenfocado. Sin texto, sin personas, sin manos, sin logotipos ni marcas de agua. Imagen cuadrada 1024x1024."
"punto-azul_suspiro-limeno.png","Suspiro limeño (Postres): ","1:1","SUJETO: Suspiro limeño (Postres):  ESTILO: Fotografía gastronómica profesional y muy apetitosa de un plato de cevichería peruana. Un solo plato servido en vajilla elegante, centrado, tomado en ángulo de 45 grados, luz natural suave, fondo neutro de madera clara o cerámica texturizada, colores vibrantes y frescos, alta definición, enfoque nítido con fondo desenfocado. Sin texto, sin personas, sin manos, sin logotipos ni marcas de agua. Imagen cuadrada 1024x1024."
"punto-azul_torta-de-chocolate.png","Torta de chocolate (Postres): ","1:1","SUJETO: Torta de chocolate (Postres):  ESTILO: Fotografía gastronómica profesional y muy apetitosa de un plato de cevichería peruana. Un solo plato servido en vajilla elegante, centrado, tomado en ángulo de 45 grados, luz natural suave, fondo neutro de madera clara o cerámica texturizada, colores vibrantes y frescos, alta definición, enfoque nítido con fondo desenfocado. Sin texto, sin personas, sin manos, sin logotipos ni marcas de agua. Imagen cuadrada 1024x1024."
"punto-azul_tres-leches.png","Tres leches (Postres): ","1:1","SUJETO: Tres leches (Postres):  ESTILO: Fotografía gastronómica profesional y muy apetitosa de un plato de cevichería peruana. Un solo plato servido en vajilla elegante, centrado, tomado en ángulo de 45 grados, luz natural suave, fondo neutro de madera clara o cerámica texturizada, colores vibrantes y frescos, alta definición, enfoque nítido con fondo desenfocado. Sin texto, sin personas, sin manos, sin logotipos ni marcas de agua. Imagen cuadrada 1024x1024."
